səryoyo	205
malke	204
qaṭuno	204
bale	203
gubo	203
masale	203
aḥuni	202
ema	202
maḥbe	200
elo	199
baṯ-	197
faṭəryarxo	195
šuġlo	195
ḥkume	195
dado	194
-qiyomo	193
qume	193
šrolo	193
baṯ-qiyomo	192
ʕayni	192
ḥasan	192
daməx	191
ʕaṣro	191
mir	190
wən	190
ag	189
ga	189
ʕaskariye	188
zəd	187
səmli	186
xer	186
yarḥo	186
tərkiya	185
aʕma	184
kəlle	184
koḏəʕ	183
mena	183
mahzamle	182
ruḥi	182
aʕmux	181
haṯi	181
medano	180
mədde	180
mʕarṯo	180
yatiwo	179
šəkəl	179
ǧule	179
aṯina	178
daš	178
dukṯe	178
emi	178
kefe	178
saġ	178
maḥatte	177
ṭowo	177
dayroyo	175
kala	175
kaṯi	175
dayro	174
ruḥayye	174
zlamano	173
adlalyo	172
ʕade	172
əmmiwo	171
maṭən	170
bam	169
kla	169
ksoyəm	169
kətne	168
meni	168
kəzze	167
tox	167
af	166
dak	166
dan	166
ṣaydo	166
omanno	165
bazərgan	163
hulele	162
aṣ	161
foṯe	161
gəzzino	161
aḥmad	160
bolox	160
dad	160
ele	160
hule	160
lawġul	160
mərde	160
ruḥa	160
tərki	160
gabayye	159
kəmmo	159
saʕaye	159
uṯanwo	159
ḥasane	159
eli	158
saʕa	158
tə	158
baḥ	157
lan	157
šəklano	157
ʕeze	157
mawbele	156
nafiqi	156
zʕurano	156
si	155
čike	155
awwəl	154
gawre	154
kṯowe	154
menux	154
mšayele	154
yusəf	153
ǧən	152
koṯən	151
malla	151
barṯi	150
diyarbakər	150
kačal	150
laǧan	149
bag	148
dat	148
fayišo	148
kali	146
mḥalaqle	146
rišo	146
ḥayyat	146
kətla	145
səmla	145
mšiḥo	144
rawəx	144
šmayo	144
grəšle	143
wi	143
ze	143
aliki	142
aṯət	142
dab	142
daq	142
hənnək	142
ʕayno	142
ḥzela	142
kef	141
səsye	141
xayifo	141
xaṭər	141
abadan	140
ko	140
šlomo	140
ṣəroye	140
admo	139
ahla	139
damixo	139
dəb	139
gaba	139
kurrəko	139
marke	139
qoyəm	139
ḥayye	139
ḥzelan	139
koḥoyər	138
laybi	138
məd	138
ḥanna	138
ḥəs	138
arbaʕ	137
kalaš	135
aʕlux	134
iḏi	134
lišono	134
məllela	134
qamoyo	134
daǧ	133
ḥəlla	133
laltaḥ	132
zox	132
zux	132
əšto	132
mqabəl	131
qəryawoṯo	131
šaməʕ	131
šqile	131
baš	130
šuqo	130
ḥoṯi	130
baynoṯayye	129
baṣro	129
darwiš	129
hawa	129
qoẓe	129
kore	128
kətlan	128
tleṯi	128
waxt	128
wayne	128
čik	128
əzzənwo	128
ap	127
huwewo	127
kəḏʕət	126
laḥ	126
mədla	126
oṯən	126
səsyayḏe	126
axile	125
izux	125
mḥalle	125
kan	124
mšayaʕle	124
məštuṯo	124
walla	124
ənkan	124
ḥakəm	124
ḥeṭe	124
aḏəʕ	123
hol	123
kandar	123
moro	123
əzze	123
ʕarabi	123
lebi	122
madʕalle	122
mədone	122
mḥammad	122
kḥoyər	121
maḥətle	121
nafiqo	121
sahla	121
disane	120
kəmmət	120
mhalaxle	120
soyəm	120
ḥal	120
kəbʕət	119
kobəʕ	118
mammo	118
kalo	117
sawal	117
xatune	117
zabno	117
zoxu	117
ʕarab	117
ṭrele	117
bage	116
kazzino	116
qayse	116
šabṯo	116
əzzino	116
əšma	116
ʕeḏo	116
ṭayo	116
babux	115
qarʕa	115
s	115
əzzano	115
gawa	114
kətwolle	114
kṯowo	114
soz	114
taḥte	114
ḥamməš	114
ḥzelox	114
bənne	113
kətwolan	113
amro	112
buġdəd	112
kəḏʕono	112
lam	112
mamṭalle	112
mqatalle	112
ʕəl	112
duš	111
dəṯxu	111
latle	111
mayko	111
məǧləs	111
sabʕo	111
basimo	110
faqat	110
gaḥxo	110
hawile	110
kowən	110
ksaymi	110
ṣafrayto	110
kurfo	109
latwa	109
žənnəke	109
ʕammi	109
ʕiwardo	109
mini	108
muxtar	108
tux	108
ġamo	108
daʕiri	107
faqiro	107
lalye	107
zad	107
lalyawo	106
maḥatla	106
šafiro	106
ftəḥle	105
naʕəmto	105
ruḥux	105
saʕid	105
abrayḏi	104
kefo	104
merəko	104
saləq	104
semo	104
yade	104
šabo	104
ənsan	104
ṭayre	104
elux	103
hawiwo	103
lann	103
mawfaqle	103
mšiḥoye	103
naḥiti	103
xaṣra	103
dawle	102
hay	102
kəbʕeno	102
mawballe	102
qḏole	102
šwaʕ	102
əzzewo	102
bad	101
mahzamme	101
naqlayo	101
ʕafro	101
aṯiwo	100
gdoṯe	100
mərralle	100
ramḥəl	100
samwo	100
suriya	100
ḥamši	100
kəmmile	99
qadər	99
raxu	99
ṣluṯo	99
ṭahər	99
aʕmayna	98
bat	98
imomo	98
kayəsto	98
komalle	98
toxu	98
ṭləble	98
amma	97
baytayḏe	97
fayəšno	97
karəx	97
lab	97
naqwo	97
qara	97
səmlan	97
ʕulmo	97
ḥawrone	97
bani	96
baq	96
dəbbe	96
samno	96
zoġo	96
ǧamaʕa	96
ḥalwo	96
az	95
deri	95
qawro	95
dinore	94
haymən	94
qṭil	94
skandar	94
taždin	94
daṭ	93
fema	93
gziro	93
ṣṭambəl	93
aʕlayna	92
edi	92
ham	92
kewo	92
kətwayle	92
marfele	92
saymina	92
ḥamšaḥṣar	92
appe	91
se	91
əzzanowo	91
bab	90
hali	90
kallawat	90
kurmanǧ	90
kətte	90
mina	90
raġle	90
ḥarayto	90
ban	89
kačkat	89
lak	89
latli	89
lirat	89
walay	89
ḥoli	89
darmono	88
dəkṯo	88
gdomər	88
kaččəke	88
kəbʕat	88
qṭəʕle	88
ḥərre	88
bak	87
kiba	87
kibox	87
kone	87
laʕ	87
manṭanwo	87
məḏyoye	87
qarʕi	87
qayyo	87
sayfayḏe	87
yalla	87
ʕisa	87
ḥəmmam	87
damixi	86
gəzzi	86
hawino	86
maḥ	86
sabʕe	86
ʕayšane	86
haqqa	85
kəḏʕina	85
maṭino	85
wayna	85
ḥanne	85
ax	84
aḏiʕət	84
baġle	84
hawila	84
hedika	84
kaġad	84
rab	84
sə	84
yawmawo	84
zaman	84
fəlan	83
kumarno	83
kəmmat	83
kətwe	83
laq	83
midən	83
towe	83
walayaṯe	83
šaməʕno	83
ala	82
amar	82
barṯayḏi	82
biyya	82
dawmo	82
dərto	82
kətwola	82
mani	82
maq	82
mhalaxxe	82
qarʕux	82
əzzan	82
ʕavd	82
awda	81
diwan	81
komo	81
ksamno	81
mawṣal	81
qayəmno	81
saymi	81
tlaṯ	81
usuf	81
zlamat	81
astəl	80
lawo	80
maṯe	80
nari	80
xan	80
xangir	80
ḥozina	80
almanya	79
babe	79
dewe	79
drele	79
gabo	79
gamlo	79
kuhne	79
msəkke	79
msəkle	79
naqqe	79
nofəq	79
saṯwo	79
šay	79
ḥarb	79
ḥaye	79
baxča	78
gud	78
lad	78
las	78
malaxo	78
mayiṯo	78
mofaqle	78
mḥamma	78
sabʕa	78
ʕabiri	78
ʕayna	78
ḥaru	78
ṭr	78
bayne	77
klay	77
maḥtole	77
qamuṯe	77
səmlux	77
zine	77
šamʕən	77
ḥaram	77
ṣawmo	77
azzi	76
aʕlayxu	76
bann	76
dag	76
faqaṭ	76
gabux	76
gdoṯeno	76
gorgis	76
kafno	76
minux	76
tərk	76
šeno	76
ḥtiyat	76
ṭralle	76
dukkane	75
sowo	75
yatiwe	75
ḥzay	75
azzayo	74
kuyo	74
qaṭune	74
ruḥo	74
tavda	74
tfənge	74
xabre	74
xalil	74
əmmiwole	74
barṣawmo	73
buwe	73
he	73
kfarze	73
kuhno	73
may	73
maḥətte	73
miṯo	73
mətyaqnat	73
qanyone	73
ruʕyo	73
zawno	73
ǧeriye	73
ḥawlo	73
ṭabi	73
awruppa	72
azzan	72
aġlab	72
beʕe	72
bəṯra	72
madam	72
masalaṯe	72
mərli	72
qaṭlo	72
qralle	72
qumayye	72
ʕaqəl	72
ṣṭanbul	72
ač	71
karme	71
kəzzən	71
malak	71
məqdar	71
sayfe	71
taxt	71
zangin	71
ʕaǧam	71
ṭaʕne	71
gawriye	70
gelo	70
kar	70
kəḏʕat	70
malfono	70
malkayḏi	70
mufti	70
mḥalaqqe	70
naqqawoṯo	70
qayso	70
quzo	70
rustam	70
teli	70
xort	70
ah	69
aʕmayxu	69
dəžmən	69
fayišina	69
kon	69
koxəl	69
kəllən	69
lowe	69
madrase	69
marfalle	69
oṯət	69
qaḥwe	69
ramazano	69
ʕaft	69
ḥabəs	69
ẓayfo	69
amṭele	68
barṯayḏux	68
basəmto	68
dawme	68
gəzzano	68
gəzze	68
mak	68
mbele	68
nure	68
odaye	68
qṭili	68
raḥuqo	68
səstayḏe	68
xabrano	68
žənəke	68
ḥamzo	68
axər	67
barriye	67
bavo	67
dugle	67
foyəš	67
hawli	67
kas	67
kuḏaʕ	67
mawxa	67
maḥtile	67
maḥəsle	67
va	67
čara	67
šafərto	67
ḥamro	67
ḥoze	67
abnoṯo	66
allah	66
biya	66
darmone	66
haž	66
hetim	66
kalən	66
lalġul	66
menox	66
minan	66
zor	66
-ze	65
afrəm	65
bəlḥuḏe	65
gəzzux	65
karmo	65
kačkaṯe	65
kurmanǧi	65
kətwoli	65
lalʕəl	65
laṭ	65
mašhur	65
maʕ	65
obe	65
qayṭo	65
saymat	65
tawro	65
šulṭonayḏi	65
əzzux	65
əḏʕiwo	65
ḥaṯo	65
bərġəl	64
diḏox	64
dədwone	64
kosa	64
kəlla	64
latimi	64
lebo	64
mam	64
mann	64
maqsi	64
maṭina	64
qəṣṣa	64
rawixe	64
šeṯ	64
əbʕət	64
aṯile	63
baqoro	63
baxyo	63
brazi	63
kibi	63
maktub	63
nošayḏan	63
tlele	63
tuma	63
šawṯo	63
šəšwone	63
ḥṭiṯo	63
galdo	62
hala	62
nuxroyo	62
traḥṣar	62
uḏaʕwo	62
waʕd	62
zaynal	62
šqəlle	62
ḥəlli	62
abu	61
aṯro	61
badran	61
eee	61
iḏo	61
iḏoṯe	61
kəmme	61
mawto	61
mqadamle	61
nəʕman	61
qadišo	61
rawmo	61
xwa	61
zaydin	61
zəmriwo	61
ḥalano	61
bəṯrayye	60
dano	60
huyo	60
hə	60
kalbe	60
kayise	60
kobe	60
kəmmole	60
laybe	60
lḥuḏe	60
mas	60
masala	60
maʕlele	60
noṭat	60
pirat	60
rumḥo	60
safar	60
xanǧar	60
ǧġaliye	60
əšmayye	60
ʕaraq	60
ʕitawoṯo	60
ḥəngi	60
ṣṭanbəl	60
ahl	59
alla	59
aṯte	59
aṯti	59
babaṯṯe	59
bakko	59
bdele	59
dəkoṯo	59
farida	59
kqoyəm	59
kulan	59
musa	59
mənayna	59
qunaġ	59
qəsəm	59
ruʕye	59
xalq	59
zbəṭle	59
əmmat	59
ʕezo	59
axəlle	58
babəx	58
badle	58
daʕiro	58
ho	58
iḏayye	58
koqoyəm	58
lwəšle	58
mamme	58
mamnun	58
mane	58
mšayalle	58
məblole	58
mḥela	58
qumu	58
saʕat	58
tay	58
tmoni	58
ʕawan	58
ʕənwe	58
ḥadodo	58
ḥakimo	58
ay	57
baran	57
demoqraṭ	57
gabro	57
klozəm	57
kətwayne	57
lat	57
leba	57
masayəl	57
mayo	57
mətyaqnət	57
qole	57
qḥir	57
ruḥayna	57
tane	57
alyas	56
azzewo	56
basime	56
dayroye	56
hway	56
karixi	56
kačalok	56
kəṯyo	56
manək	56
mḥalaqla	56
rawixi	56
səsyaṯṯe	56
štele	56
šəmšo	56
hawar	55
izolux	55
kubaʕno	55
məǧġəl	55
mṭele	55
qambar	55
qaše	55
sum	55
ḥaǧi	55
ṭlawḥe	55
abəʕ	54
afandim	54
buwwe	54
goro	54
hət	54
kayiwo	54
kile	54
kəḏʕi	54
latwe	54
laxalf	54
manne	54
maʕlum	54
nəč	54
qadiri	54
rawixo	54
yalənəz	54
ǧawhar	54
baṣuṣ	53
bəstono	53
darga	53
diḏax	53
dukano	53
hal	53
itaw	53
itux	53
kuḏʕət	53
kəmmila	53
kətlox	53
margo	53
maxlaṣle	53
mballe	53
obatli	53
qaṭun	53
talgo	53
taʕle	53
zabnawo	53
zlamawo	53
zʕure	53
ǧərǧo	53
ḥabuše	53
ḥaǧǧi	53
ḥozeno	53
ḥṣar	53
ṭawwo	53
ṭaʕno	53
ṭurʕabdin	53
al	52
azzox	52
aḥunoni	52
aḥunux	52
babox	52
bal	52
gəzzan	52
hulela	52
kamilo	52
lawi	52
mədli	52
oṯat	52
qalʕo	52
sanduqo	52
saymət	52
səlo	52
səmlox	52
təšʕo	52
šiḏo	52
ǧəddi	52
əṯyo	52
ʕwone	52
ṣəroyo	52
amalli	51
bardawil	51
gabayxu	51
kfoyəš	51
kəbʕono	51
lar	51
layko	51
mune	51
ndaṯ	51
nšəqle	51
tamam	51
tarix	51
tmone	51
umarwo	51
xud	51
zarzamine	51
šalwo	51
šer	51
eh	50
gnowo	50
həngi	50
komanno	50
kurəko	50
kəttat	50
kəzzehən	50
kḥoze	50
latla	50
mamṭela	50
maḥtiwo	50
men	50
mḥeli	50
naqqat	50
naḥito	50
samo	50
slayman	50
xayr	50
xude	50
škafte	50
ǧiran	50
ḥuzena	50
ṭaʕino	50
amarika	49
aʕlox	49
bahro	49
daworo	49
daywono	49
dowe	49
ebi	49
faqire	49
kafino	49
klen	49
madrašto	49
mobele	49
parti	49
tanuro	49
tarʕe	49
zed	49
šamʕo	49
əmmatli	49
ḥəzyole	49
ṭaṣe	49
abrayḏux	48
arnuwo	48
aṯyono	48
biro	48
bsorino	48
dar	48
ftiḥo	48
ftəḥla	48
gabriyel	48
gdəmmi	48
goya	48
hiyya	48
kalyo	48
kise	48
kətwolən	48
maydan	48
maz	48
nəquṣo	48
osman	48
oṯeno	48
qale	48
qaməšlo	48
səm	48
tərto	48
šafire	48
šariʕa	48
ʕaylat	48
ʕəbugre	48
ʕəlmo	48
ḥəzyoli	48
armənoye	47
aḥunayḏe	47
aṣəl	47
baxi	47
howən	47
izoxu	47
kosaymi	47
kətwaylan	47
laš	47
malava	47
mawbela	47
maymun	47
maṭro	47
məlleli	47
qawyo	47
riši	47
tləṯ	47
təǧǧar	47
zlamayḏan	47
ġala	47
šamʕun	47
ǧb	47
əzzi	47
ḥadisa	47
ḥawro	47
ḥaṣa	47
ṭabiʕi	47
ẓayfe	47
aʕmox	46
hawina	46
hollanda	46
huleli	46
itox	46
kazzi	46
komaḥti	46
koḥayro	46
kəbʕina	46
kṯiwo	46
kṯowano	46
lalʕal	46
mab	46
murde	46
məšḥo	46
nafilo	46
qaymaqam	46
qrelele	46
qreli	46
səʕərt	46
way	46
čənki	46
šamošo	46
əmmət	46
əšti	46
ʕanqara	46
ʕatiqe	46
ḥawal	46
ḥeḏər	46
ḥəššabo	46
darbe	45
dayəm	45
heviye	45
mḥelele	45
pis	45
qaṣṭaxana	45
side	45
stine	45
xu	45
zayʕat	45
ziyara	45
šam	45
šarṭ	45
əšmi	45
ʕafrit	45
ʕaybo	45
ḥaṯno	45
ḥḏor	45
ṭləbbe	45
anǧax	44
aḏne	44
dawro	44
grəšše	44
iḏux	44
kome	44
koḥoze	44
kurrək	44
laystke	44
mamro	44
mamṭeli	44
maqṣad	44
maḥkame	44
mšiḥoyo	44
məblənne	44
oda	44
qrela	44
raxiwi	44
raġla	44
raġli	44
raġloṯe	44
sayminawo	44
yarixo	44
ġəzale	44
šamiʕi	44
štaġaliye	44
šəklat	44
ǧulayḏe	44
ǧġil	44
ʕruto	44
ṣpahi	44
ṣuroye	44
arbaḥṣar	43
axəsnoyo	43
babax	43
bala	43
basəm	43
bač	43
daṣ	43
ela	43
fako	43
gaban	43
gabano	43
gabox	43
huwanwo	43
kətwayye	43
luwe	43
maḥšamme	43
mlele	43
naʕəm	43
naṣib	43
nḥəlle	43
nṣiwən	43
oxəl	43
ruḥayḏi	43
swed	43
talafon	43
yawma	43
zəfkar	43
šahro	43
šləḥle	43
əbʕat	43
əmmiwa	43
ḥurmayḏe	43
ṭarfe	43
aḏiʕi	42
aṯat	42
fayət	42
ftəḥḥe	42
kmaḥwe	42
kqodər	42
kəmarno	42
luxat	42
ləno	42
mad	42
madʕalla	42
mafəryono	42
malkano	42
maṭyo	42
məllilux	42
məqqayṣ	42
mərlele	42
qam	42
qamoye	42
qurš	42
raḥəq	42
rusṭam	42
samyo	42
sawto	42
taʕalṯo	42
čəkle	42
škur	42
šmənto	42
ḥaywan	42
ṣafono	42
azzala	41
aḥunonayḏe	41
aṯtayḏi	41
aṯənwo	41
bəṯri	41
dap	41
fəkər	41
gamle	41
hwele	41
kalšo	41
ki	41
latne	41
mayiṯi	41
mətrowat	41
nfaq	41
pasaport	41
saymiwa	41
səryayto	41
šarbel	41
ḥaroyo	41
ḥzelux	41
amṭalle	40
baḥri	40
farxe	40
gdoṯina	40
gsaymina	40
idara	40
kalənne	40
ksaymət	40
kətno	40
malle	40
maǧ	40
maḥkalle	40
məblile	40
məbliwo	40
məlk	40
mərad	40
pasaportat	40
qadar	40
qeno	40
qliḏo	40
qolo	40
qəryawoṯe	40
rabəʕ	40
reše	40
slaymanbak	40
sʕore	40
taǧər	40
tuyo	40
wazire	40
xliṯo	40
yaquro	40
zaḥme	40
šamʕune	40
šar	40
šawṭo	40
šmuni	40
əzzeyo	40
ḥaqiqatan	40
ḥšəmto	40
arʕoṯo	39
babayḏe	39
bari	39
baytano	39
dmax	39
droʕe	39
dukṯa	39
dukṯayye	39
foṯo	39
genǧ	39
kanne	39
komalla	39
kosoyəm	39
koyo	39
ktowe	39
kətlux	39
kətwobən	39
kəzzino	39
manṭalle	39
mawfaqqe	39
naʕam	39
nḥat	39
oḏəʕ	39
qayimina	39
qodər	39
r	39
salim	39
saliqi	39
wayno	39
xalaṣ	39
xaṣrayo	39
zayʕət	39
zaʕfaran	39
zbəṭṭe	39
zəyudo	39
čaġ	39
šəqliwo	39
ǧġili	39
ʕabiro	39
ʕamayḏan	39
ʕaql	39
ʕəwdiwo	39
ḥmore	39
ṭray	39
arʕe	38
asas	38
aʕməx	38
barṯox	38
bole	38
doʕər	38
faqqa	38
faḥo	38
goran	38
hawir	38
izox	38
knofəq	38
mama	38
maqəmle	38
maḥət	38
medone	38
mzabniwo	38
noba	38
oṯewa	38
qaraqol	38
qaḥwa	38
qərran	38
qḏoli	38
qṭələnne	38
sowe	38
soyamno	38
tawno	38
walaw	38
waḥ	38
xaṣraṯe	38
xəṣuṣi	38
yusef	38
zəx	38
čol	38
šuro	38
ǧuhu	38
ʕaynayye	38
ʕeḏe	38
ʕobər	38
ḥakime	38
ḥaṣi	38
ḥusayn	38
ḥəyewən	38
ṣahro	38
ṣʕore	38
ṭayrano	38
ṭur	38
-tloṯo	37
10-	37
amin	37
anḥəl	37
daf	37
femo	37
fərṭaʕno	37
gdoṯən	37
greʕayḏe	37
gweto	37
hne	37
huli	37
həwewo	37
kḥayro	37
latte	37
lišone	37
malyo	37
maqbara	37
masalan	37
mat	37
mliṯo	37
nave	37
naḥətno	37
qaləb	37
qariwo	37
qarʕo	37
qoṭəʕ	37
qumi	37
raḥyo	37
səmlele	37
sətti	37
taqriban	37
xalyo	37
yatuto	37
čiki	37
čiko	37
šawʕi	37
štalle	37
ǧġilo	37
ḥayewən	37
ḥliṯo	37
3-	36
ahlan	36
ani	36
aġawiye	36
emaṯṯe	36
falqe	36
foṯa	36
hadiye	36
kəmmənne	36
kəḏʕo	36
kḥayri	36
kṯawto	36
lalo	36
maqbele	36
mire	36
msiko	36
mədlux	36
nayəḥle	36
nofəl	36
nošani	36
partisi	36
pelagan	36
quma	36
saʕayat	36
waroqe	36
yaman	36
yaḥqub	36
zabnano	36
zayəʕ	36
čalkoye	36
čaʕ	36
šammar	36
šqili	36
šqolo	36
ǧeməʕ	36
əzzox	36
ʕabdin	36
ḥeworo	36
ḥəǧ	36
-4	35
3-4	35
addane	35
bay	35
fayšiwo	35
fṣiḥuṯo	35
gdoʕər	35
ka	35
kewe	35
koḥozeno	35
kətwolxu	35
lag	35
latlan	35
layəq	35
lənne	35
nafəqno	35
omar	35
sefoqo	35
tfənag	35
tre-	35
yaʕqub	35
zax	35
zmoro	35
zʕurawo	35
žmira	35
əzzən	35
ʕayəz	35
ḥabušo	35
ḥamməšmo	35
ḥurmayḏi	35
ṣlibo	35
ṣərto	35
ṭayyəb	35
ṭrela	35
adib	34
adro	34
aḏəʕno	34
aṯitu	34
baba	34
baṭ	34
brozo	34
dalolo	34
dworo	34
dwəṣla	34
fṣiḥ	34
gsamno	34
hawət	34
hazax	34
hulale	34
hərməz	34
kaldoye	34
kaleyo	34
katolik	34
kursi	34
kḥozət	34
lašayḏe	34
laḥdo	34
mahzamla	34
maktab	34
manḥatte	34
mhəlle	34
mtanele	34
nahrozo	34
naʕimani	34
qamṣo	34
qaragoz	34
qayiṯo	34
qaṭmo	34
qul	34
qəžla	34
riša	34
sefoqe	34
syoġo	34
taw	34
tene	34
tmanyo	34
tmənyo	34
təx	34
umarnolox	34
yaḥqo	34
čalma	34
šulṭone	34
šəbbak	34
ʕəraq	34
ḥabis	34
ḥayf	34
ḥaša	34
ḥaǧuǧ	34
ṭarš	34
ṭlab	34
ṭlamṯo	34
abnoṯe	33
bar	33
bnoṯe	33
bərke	33
darġe	33
dukkano	33
gtowe	33
hǧəmme	33
hərč	33
kṯəwle	33
laqi	33
laǧ	33
lebux	33
marʕa	33
maḏʕo	33
maḥatli	33
maḥətla	33
moṭe	33
mənxu	33
mḥasyo	33
nune	33
nuxroye	33
qanun	33
qaqwone	33
qayəṯ	33
qṭilo	33
sababano	33
sarbast	33
tartemeniye	33
tayimo	33
wazirayḏe	33
xuṣa	33
ġazale	33
šamṯo	33
ʕafd	33
ʕamar	33
ʕamṯo	33
ʕarše	33
ʕazlo	33
ʕeloyo	33
ḥalal	33
ḥasse	33
ḥubo	33
ḥərle	33
ṣawme	33
ṣənʕa	33
abrayḏe	32
adana	32
armənoyo	32
aḥo	32
babayḏa	32
balak	32
d-	32
dʕar	32
falqo	32
fṣiḥi	32
gəzzeyo	32
hula	32
karǧos	32
katfe	32
kəbʕi	32
kəxli	32
luze	32
mamlake	32
manḥatle	32
maǧidiye	32
maʕmarre	32
maḥkanwo	32
maḥtiwole	32
mkamele	32
muḥanwo	32
məllala	32
mərleli	32
mərlile	32
məṣər	32
nahər	32
nečir	32
nəfus	32
oḏaʕwayno	32
qayo	32
qərš	32
raġlo	32
sulṭan	32
səmwolle	32
sḥaqo	32
talan	32
ubiwonne	32
walayat	32
yaho	32
čadər	32
əšmone	32
ʕabdo	32
ʕar	32
ʕlayme	32
ʕumum	32
ʕuǧbo	32
ḥaḥ	32
ḥaṣo	32
